交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
33112220020,米子自動車道,一般国道１８１号,一般国道３１３号,33214,1,12.4,久世～湯原,3517,久世～湯原,3259,6776,1.31,0.94,92.2,90.3,10.5,70
33112220030,米子自動車道,一般国道３１３号,一般国道４８２号,33214,1,18,湯原～蒜山,2702,湯原～蒜山,2544,5246,1.35,0.2,91.9,89.8,20.5,70
33112220040,米子自動車道,一般国道４８２号,米子自動車道,33214,1,5.8,蒜山～江府,2375,蒜山～江府,2199,4574,1.39,0.65,86.2,86.2,10.5,70
33152010010,中国横断自動車道姫路鳥取線,中国横断自動車道姫路鳥取線,一般国道４２９号,33215,1,1.2,作用平福IC-大原IC,2421,作用平福IC-大原IC,2911,5332,1.33,0.6,76.8,79.3,9.5,70
33100280010,中国横断自動車道姫路鳥取線,一般国道４２９号,美作市・西粟倉村境,33215,1,4.7,大原IC-西粟倉IC,2342,大原IC-西粟倉IC,2311,4653,1.33,0.66,79.5,80.4,12,70
33100280020,中国横断自動車道姫路鳥取線,美作市・西粟倉村境,一般国道３７３号,33643,1,3.6,大原IC-西粟倉IC,2342,大原IC-西粟倉IC,2311,4653,1.33,0.66,82,81.1,12,70
33300020010,一般国道２号,一般国道２号,岡山赤穂線,33211,0,3,備前市三石2647番地2,6760,備前市三石2647番地2,7074,13834,1.63,1.23,57.7,56.9,8.75,50
33300020020,一般国道２号,岡山赤穂線,山陽自動車道,33211,0,2.3,備前市三石2647番地2,6760,備前市三石2647番地2,7074,13834,1.63,1.23,57.6,57.2,8.75,50
33300020030,一般国道２号,山陽自動車道,八木山日生線,33211,0,0.7,備前市八木山238番地,9518,備前市八木山238番地,7315,16833,1.59,1.43,68.7,65,10.25,60
33300020040,一般国道２号,八木山日生線,穂浪吉永停車場線,33211,0,3.3,備前市八木山603番地2,6149,備前市八木山603番地2,6584,12733,1.59,0.94,60.4,57.2,10.25,60
33300020050,一般国道２号,穂浪吉永停車場線,穂浪吉永停車場線,33211,0,0.4,備前市八木山603番地2,6149,備前市八木山603番地2,6584,12733,1.59,0.94,36.2,33.7,10.25,60
33300020060,一般国道２号,穂浪吉永停車場線,一般国道２５０号,33211,0,5.4,備前市西片上1163番地,8459,備前市西片上1163番地,8069,16528,1.64,2.13,48.2,44.3,10.25,60
33300020070,一般国道２号,一般国道２５０号,牛文香登本線,33211,0,4,備前市伊部1411番地1,12693,備前市伊部1411番地1,11240,23933,1.53,1.18,25.1,37.8,11.5,50
33300020080,一般国道２号,牛文香登本線,西大寺備前線,33211,0,1.3,備前市伊部1411番地1,12693,備前市伊部1411番地1,11240,23933,1.53,1.3,33.7,17,13,50
33300020090,一般国道２号,西大寺備前線,備前市・瀬戸内市境,33211,0,0.1,備前市伊部1411番地1,12693,備前市伊部1411番地1,11240,23933,1.53,1.3,22.3,15.5,13,50
33300020100,一般国道２号,備前市・瀬戸内市境,佐伯長船線,33212,0,0.7,備前市伊部1411番地1,12693,備前市伊部1411番地1,11240,23933,1.53,1.32,34.8,13.1,12.6,50
33300020110,一般国道２号,佐伯長船線,福里八日市線,33212,0,1,備前市伊部1411番地1,12693,備前市伊部1411番地1,11240,23933,1.53,1.32,33.8,12.7,12.6,50
33300020120,一般国道２号,福里八日市線,服部射越線,33212,0,0.4,備前市伊部1411番地1,12693,備前市伊部1411番地1,11240,23933,1.53,1.32,34.5,15.2,12.6,50
33300020130,一般国道２号,服部射越線,瀬戸内市・岡山市東区境,33212,0,0.3,岡山市東区西祖,13165,岡山市東区西祖,10851,24016,1.56,1.5,22.8,18.4,12.6,50
33300020140,一般国道２号,瀬戸内市・岡山市東区境,万富吉井線,33103,0,0.2,岡山市東区西祖,13165,岡山市東区西祖,10851,24016,1.56,1.43,26.3,20.6,10.75,50
33300020150,一般国道２号,万富吉井線,一日市瀬戸線,33103,0,0.6,岡山市東区西祖,13165,岡山市東区西祖,10851,24016,1.56,1.43,22.5,30.6,10.75,50
33300020160,一般国道２号,一日市瀬戸線,一般国道２５０号,33103,0,1.6,岡山市東区西祖,13165,岡山市東区西祖,10851,24016,1.56,1.43,16,42,10.75,50
33300020170,一般国道２号（岡山バイパス）,一般国道２５０号,飯井宿線,33103,0,2.2,岡山市東区竹原2513番地,13825,岡山市東区竹原2513番地,14439,28264,1.54,0.58,53.7,57.2,10,60
33300020180,一般国道２号（岡山バイパス）,飯井宿線,西大寺山陽線,33103,0,2.3,岡山市東区竹原2513番地,13825,岡山市東区竹原2513番地,14439,28264,1.54,0.58,60.9,37.9,10,60
33300020190,一般国道２号（岡山バイパス）,西大寺山陽線,岡山牛窓線,33103,0,2.8,岡山市東区富崎175番地,17551,岡山市東区富崎175番地,17343,34894,1.44,0.92,56.2,45.9,10,60
33300020200,一般国道２号（岡山バイパス）,岡山牛窓線,岡山牛窓線,33103,0,0.4,岡山市東区富崎175番地,17551,岡山市東区富崎175番地,17343,34894,1.44,0.92,52.2,48.9,10,60
33300020210,一般国道２号（岡山バイパス）,岡山牛窓線,寒河本庄岡山線,33103,0,1.5,岡山市東区富崎175番地,17551,岡山市東区富崎175番地,17343,34894,1.44,0.92,54.5,49.8,10,60
33300020220,一般国道２号（岡山バイパス）,寒河本庄岡山線,九蟠東岡山停車場線,33103,0,1,岡山市中区沖元356番地1,39714,岡山市中区沖元356番地1,38115,77829,1.4,0.44,33.2,45.8,19,70
33300020230,一般国道２号（岡山バイパス）,九蟠東岡山停車場線,岡山市東区・岡山市中区境,33103,0,1.6,岡山市中区沖元356番地1,39714,岡山市中区沖元356番地1,38115,77829,1.4,0.44,31.2,41.6,19,70
33300020240,一般国道２号（岡山バイパス）,岡山市東区・岡山市中区境,岡山玉野線,33102,0,2.9,岡山市中区沖元356番地1,39714,岡山市中区沖元356番地1,38115,77829,1.4,0.44,31.4,31.4,19,70
33300020250,一般国道２号（岡山バイパス）,岡山玉野線,岡山市中区・岡山市南区境,33102,0,0.9,岡山市中区平井1240番地,51411,岡山市中区平井1240番地,47912,99323,1.4,0.39,28.2,30.5,29.5,70
33300020260,一般国道２号（岡山バイパス）,岡山市中区・岡山市南区境,岡山港線,33104,0,0.8,岡山市中区平井1240番地,51411,岡山市中区平井1240番地,47912,99323,1.4,0.58,31.9,25.4,17.3,70
33300020270,一般国道２号（岡山バイパス）,岡山港線,浦安豊成線,33104,0,0.9,岡山市南区豊成3丁目2番34,47109,岡山市南区豊成3丁目2番34,45948,93057,1.39,0.53,26.5,24.3,17.3,70
33300020280,一般国道２号（岡山バイパス）,浦安豊成線,一般国道３０号,33104,0,1.4,岡山市南区豊成3丁目2番34,47109,岡山市南区豊成3丁目2番34,45948,93057,1.39,0.53,22.5,17.3,17.3,70
33300020290,一般国道２号,一般国道３０号,岡山児島線,33104,0,2.1,岡山市南区西市115番地,44102,岡山市南区西市115番地,40013,84115,1.43,0.49,36.8,15.3,17.3,70
33300020300,一般国道２号,岡山児島線,当新田中仙道線,33104,0,0.3,岡山市南区古新田1570番地1,41949,岡山市南区古新田1570番地1,40487,82436,1.43,0.98,42.6,14.6,17.3,70
33300020310,一般国道２号,当新田中仙道線,一般国道１８０号（岡山西バイパス,33104,0,0.5,岡山市南区古新田1570番地1,41949,岡山市南区古新田1570番地1,40487,82436,1.43,0.98,34.5,13.3,17.3,70
33300020320,一般国道２号,一般国道１８０号（岡山西バイパス,妹尾御津線,33104,0,1.1,岡山市南区大福8番地3,41569,岡山市南区大福8番地3,43580,85149,1.44,1.29,18.2,16.6,29.6,60
33300020330,一般国道２号,妹尾御津線,岡山児島線,33104,0,1.5,岡山市南区古新田1167番地9,40643,岡山市南区古新田1167番地9,42925,83568,1.46,1.28,15.8,30,29.6,60
33300020340,一般国道２号,岡山児島線,箕島高松線,33104,0,1.5,岡山市南区妹尾2900番地1,35842,岡山市南区妹尾2900番地1,39892,75734,1.46,1.13,10.4,51.2,29.6,60
33300020350,一般国道２号,箕島高松線,岡山市南区・早島町境,33104,0,1,岡山市南区妹尾2900番地1,35842,岡山市南区妹尾2900番地1,39892,75734,1.46,1.13,15.5,48.5,29.6,60
33300020360,一般国道２号,岡山市南区・早島町境,早島吉備線,33423,0,0.4,岡山市南区妹尾2900番地1,35842,岡山市南区妹尾2900番地1,39892,75734,1.46,1.07,26.5,23.2,32.5,60
33300020370,一般国道２号,早島吉備線,藤戸早島線,33423,0,0.9,都窪郡早島町早島3180番地3,34182,都窪郡早島町早島3180番地3,37876,72058,1.46,1.03,27.3,20,32.5,60
33300020380,一般国道２号,藤戸早島線,山陽自動車道,33423,0,0.7,都窪郡早島町早島3180番地3,34182,都窪郡早島町早島3180番地3,37876,72058,1.46,1.03,15.4,36.9,32.5,60
33300020390,一般国道２号,山陽自動車道,倉敷妹尾線,33423,0,0.9,都窪郡早島町早島2590番地6,34210,都窪郡早島町早島2590番地6,36065,70275,1.42,0.99,17.4,31.9,32.5,60
33300020400,一般国道２号,倉敷妹尾線,早島町・倉敷市境,33423,0,0,都窪郡早島町早島2590番地6,34210,都窪郡早島町早島2590番地6,36065,70275,1.42,0.99,23.4,28.9,32.5,60
33300020410,一般国道２号,早島町・倉敷市境,倉敷飽浦線,33202,0,1.5,都窪郡早島町早島2590番地6,34210,都窪郡早島町早島2590番地6,36065,70275,1.42,0.92,39.5,23,30,60
33300020420,一般国道２号,倉敷飽浦線,倉敷玉野線,33202,0,1.6,倉敷市新田,34240,倉敷市新田,31499,65739,1.52,0.44,28,21.8,30,60
33300020430,一般国道２号,倉敷玉野線,,33202,0,1.1,倉敷市新田,34240,倉敷市新田,31499,65739,1.52,0.9,23.7,26.7,16,60
33300020435,一般国道２号,,,33202,0,1.3,倉敷市笹沖1054番地1,38843,倉敷市笹沖1054番地1,38747,77590,1.4,1.94,28,68.2,16,60
33300020440,一般国道２号,,水島港線,33202,0,1.5,倉敷市上富井627番地,35581,倉敷市上富井627番地,31940,67521,1.4,0.94,34.4,68.8,16,60
33300020450,一般国道２号,水島港線,一般国道４２９号,33202,0,1.3,倉敷市上富井627番地,35581,倉敷市上富井627番地,31940,67521,1.4,0.55,56.4,16.8,17.5,60
33300020454,一般国道２号,一般国道４２９号,,33202,0,1,倉敷市片島町263番地1,21703,倉敷市片島町263番地1,21799,43502,1.41,0.65,70,68.1,19.25,60
33300020457,一般国道２号,,,33202,0,0.6,倉敷市片島町779番地,22208,倉敷市片島町779番地,22382,44590,1.36,0.7,69.4,65.6,19.25,60
33300020460,一般国道２号,,一般国道２号,33202,0,1.5,倉敷市船穂町船穂234番地3,20371,倉敷市船穂町船穂234番地3,20490,40861,1.38,0.64,65.9,48.4,19.25,60
33300020465,一般国道２号,一般国道２号,,33202,0,3.4,倉敷市玉島長尾7番地1,13739,倉敷市玉島長尾7番地1,13935,27674,1.43,1.6,59.4,33.9,9.5,60
33300020470,一般国道２号,,一般国道２号,33202,0,0.2,倉敷市玉島長尾7番地1,13739,倉敷市玉島長尾7番地1,13935,27674,1.43,1.6,56.8,48.9,9.5,60
33300020480,一般国道２号,一般国道２号,一般国道２号（玉島・笠岡道路）,33202,0,1.6,倉敷市玉島道越453番地,13964,倉敷市玉島道越453番地,14324,28288,1.42,1.43,51.9,55.8,9.5,60
33300020905,一般国道２号,,一般国道４２９号,33202,1,0.8,浅口市金光町大谷886番地3,5245,浅口市金光町大谷886番地3,6866,12111,1.29,0.89,54,58.6,10.7,60
33300020490,一般国道２号,,水島港唐船線,33202,0,0.4,倉敷市玉島阿賀崎,12604,倉敷市玉島阿賀崎,13560,26164,1.41,1.37,42.3,18,9.5,60
33300020500,一般国道２号,水島港唐船線,倉敷市・浅口市境,33202,0,0.1,倉敷市玉島阿賀崎,12604,倉敷市玉島阿賀崎,13560,26164,1.41,1.37,10.6,20.6,9.5,60
33300020510,一般国道２号,倉敷市・浅口市境,玉島黒崎金光線,33216,0,1.3,浅口市金光町大谷,11146,浅口市金光町大谷,9617,20763,1.52,1.03,28.7,43.6,17,50
33300020520,一般国道２号,玉島黒崎金光線,南浦金光線,33216,0,1.3,浅口市金光町大谷,11146,浅口市金光町大谷,9617,20763,1.52,1.03,43,37.4,17,50
33300020525,一般国道２号,南浦金光線,東安倉鴨方線,33216,0,1.5,浅口市金光町佐方80番地1,10156,浅口市金光町佐方80番地1,9372,19528,1.52,1.24,32.2,31.9,17,50
33300020530,一般国道２号,東安倉鴨方線,東安倉鴨方線,33216,0,0.6,浅口市鴨方町六条院中5138番地,11665,浅口市鴨方町六条院中5138番地,11557,23222,1.49,1.21,34.8,11.1,17,50
33300020540,一般国道２号,東安倉鴨方線,矢掛寄島線,33216,0,0.7,浅口市鴨方町六条院中5138番地,11665,浅口市鴨方町六条院中5138番地,11557,23222,1.49,1.21,24.6,18.3,17,50
33300020550,一般国道２号,矢掛寄島線,浅口市・里庄町境,33216,0,0.9,浅口郡里庄町大字里見3121番地1,12522,浅口郡里庄町大字里見3121番地1,11841,24363,1.47,1.56,23.5,30.4,13.5,50
33300020560,一般国道２号,浅口市・里庄町境,矢掛寄島線,33445,0,0.5,浅口郡里庄町大字里見3121番地1,12522,浅口郡里庄町大字里見3121番地1,11841,24363,1.47,1.6,28.2,25,14.5,50
33300020570,一般国道２号,矢掛寄島線,園井里庄線,33445,0,1.6,浅口郡里庄町大字里見3121番地1,12522,浅口郡里庄町大字里見3121番地1,11841,24363,1.47,1.6,22.3,31,14.5,50
33300020580,一般国道２号,園井里庄線,六条院東里庄線,33445,0,0.8,浅口郡里庄町大字里見3121番地1,12522,浅口郡里庄町大字里見3121番地1,11841,24363,1.47,1.6,33.1,17.1,14.5,50
33300020590,一般国道２号,六条院東里庄線,大島中新庄線,33445,0,0.5,浅口郡里庄町大字里見3121番地1,12522,浅口郡里庄町大字里見3121番地1,11841,24363,1.47,1.6,28.7,16.7,14.5,50
33300020600,一般国道２号,大島中新庄線,倉敷長浜笠岡線,33445,0,1.2,浅口郡里庄町大字里見3121番地1,12522,浅口郡里庄町大字里見3121番地1,11841,24363,1.47,1.6,23.8,19.1,14.5,50
33300020610,一般国道２号,倉敷長浜笠岡線,里庄町・笠岡市境,33445,0,0.3,笠岡市富岡,10315,笠岡市富岡,10776,21091,1.46,1.13,23.3,32,20,50
33300020620,一般国道２号,里庄町・笠岡市境,倉敷長浜笠岡線,33205,0,0.7,笠岡市富岡,10315,笠岡市富岡,10776,21091,1.46,1.18,28.8,27.9,17,50
33300020630,一般国道２号,倉敷長浜笠岡線,倉敷笠岡線,33205,0,1.1,笠岡市富岡,10315,笠岡市富岡,10776,21091,1.46,1.18,19.4,26.7,17,50
33300020640,一般国道２号,倉敷笠岡線,笠岡井原線,33205,0,1.2,笠岡市富岡,10315,笠岡市富岡,10776,21091,1.46,1.18,26.1,28.8,17,50
33300020650,一般国道２号,笠岡井原線,東大戸金浦線,33205,0,1.1,笠岡市金浦50番地3,11031,笠岡市金浦50番地3,11392,22423,1.46,1.62,25.9,29.8,12,50
33300020660,一般国道２号,東大戸金浦線,井原福山港線,33205,0,3.1,笠岡市金浦50番地3,11031,笠岡市金浦50番地3,11392,22423,1.46,1.62,36.7,35.6,12,50
33300020670,一般国道２号,井原福山港線,一般国道２号,33205,0,0.5,笠岡市用之江,11392,笠岡市用之江,14313,25705,1.46,0.87,23,42.2,20.5,50
33300020690,一般国道２号,一般国道２号,倉敷美袋線,33202,0,1.5,倉敷市玉島八島405番地,3971,倉敷市玉島八島405番地,3753,7724,1.24,0.68,26.4,16.3,50.4,60
33300020700,一般国道２号,倉敷美袋線,新倉敷停車場線,33202,0,0.4,倉敷市玉島八島405番地,3971,倉敷市玉島八島405番地,3753,7724,1.24,0.68,12.4,18.6,50.4,60
33300020710,一般国道２号,新倉敷停車場線,新倉敷停車場線,33202,0,0.6,倉敷市玉島八島405番地,3971,倉敷市玉島八島405番地,3753,7724,1.24,0.68,20.9,17.7,50.4,60
33300020720,一般国道２号,新倉敷停車場線,一般国道２号,33202,0,1.1,倉敷市玉島八島405番地,3971,倉敷市玉島八島405番地,3753,7724,1.24,0.6,37.7,39.2,43,60
33300020910,一般国道２号（玉島・笠岡道路）,一般国道４２９号,倉敷市・浅口市境,33202,1,0.3,浅口市金光町大谷886番地3,5245,浅口市金光町大谷886番地3,6866,12111,1.29,0.89,62.9,69.4,10.7,60
33300020920,一般国道２号（玉島・笠岡道路）,倉敷市・浅口市境,南浦金光線,33216,1,3.4,浅口市金光町大谷886番地3,5245,浅口市金光町大谷886番地3,6866,12111,1.29,0.89,69.4,66.5,10.7,60
33300020870,一般国道２号（笠岡バイパス）,倉敷長浜笠岡線,神島外港線,33205,0,0.4,笠岡市入江493番地1,3252,笠岡市入江493番地1,2609,5861,1.2,0.5,23.7,16.3,14.8,40
33300020890,一般国道２号（笠岡バイパス）,,井原福山港線,33205,0,5.3,笠岡市カブト西町,3104,笠岡市カブト西町,2414,5518,1.2,0.66,52.1,48.3,8.1,60
33300020760,一般国道３０号,一般国道５３号,鹿田町旭東町線,33101,0,0.5,岡山市北区岡南町2丁目,11654,岡山市北区岡南町2丁目,16593,28247,1.53,1.28,9,7.4,21.8,40
33300020770,一般国道３０号,鹿田町旭東町線,大元駅前二日市町線,33101,0,0.5,岡山市北区岡南町2丁目,11654,岡山市北区岡南町2丁目,16593,28247,1.53,1.28,16.4,19,21.8,40
33300020780,一般国道３０号,大元駅前二日市町線,岡山港線,33101,0,0.9,岡山市北区岡南町2丁目,11654,岡山市北区岡南町2丁目,16593,28247,1.53,1.28,16.5,21.6,21.8,40
