交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
9110400140,東北自動車道,一般国道１１９号(日光宇都宮道路),上河内スマートインター線,9201,1,7.9,宇都宮～上河内スマート,18702,宇都宮～上河内スマート,17627,36329,1.49,0.52,88.5,91.9,24.5,100
9110400150,東北自動車道,上河内スマートインター線,宇都宮市・さくら市境,9201,1,3.4,上河内スマート～矢板,18443,上河内スマート～矢板,17323,35766,1.5,0.53,89.5,88,24.5,100
9110400160,東北自動車道,宇都宮市・さくら市境,さくら市・塩谷町境,9214,1,0.5,上河内スマート～矢板,18443,上河内スマート～矢板,17323,35766,1.5,0.53,89.2,92.4,24.5,100
9110400170,東北自動車道,さくら市・塩谷町境,塩谷町・矢板市境,9384,1,1.6,上河内スマート～矢板,18443,上河内スマート～矢板,17323,35766,1.5,0.53,90,92.4,24.5,100
9110400180,東北自動車道,塩谷町・矢板市境,一般国道４号,9211,1,3.8,上河内スマート～矢板,18443,上河内スマート～矢板,17323,35766,1.5,0.53,90.8,92.2,24.5,100
9110400185,東北自動車道,一般国道４号,矢板北SICアクセス道路,9211,1,7.4,矢板～矢板北スマート～西那須野塩原,16456,矢板～矢板北スマート～西那須野塩原,15781,32237,1.54,0.46,91.6,90.6,24.5,100
9110400190,東北自動車道,矢板北SICアクセス道路,矢板市・那須塩原市境,9211,1,5.9,矢板～矢板北スマート～西那須野塩原,16456,矢板～矢板北スマート～西那須野塩原,15781,32237,1.54,0.46,91.2,90.8,24.5,100
9110400200,東北自動車道,矢板市・那須塩原市境,一般国道４００号,9213,1,5.6,矢板～矢板北スマート～西那須野塩原,16456,矢板～矢板北スマート～西那須野塩原,15781,32237,1.54,0.46,91.6,91.2,24.5,100
9110400210,東北自動車道,一般国道４００号,黒磯板室インター線,9213,1,6.3,西那須野塩原～黒磯板室,14880,西那須野塩原～黒磯板室,14260,29140,1.59,0.42,89.3,90.9,24.5,100
9110400220,東北自動車道,黒磯板室インター線,那須塩原市・那須町境,9213,1,6.3,黒磯板室～那須,13765,黒磯板室～那須,13319,27084,1.63,0.4,90.9,90.8,24.5,100
9110400230,東北自動車道,那須塩原市・那須町境,那須高原線,9407,1,0.8,黒磯板室～那須,13765,黒磯板室～那須,13319,27084,1.63,0.4,90.7,88.6,24.5,100
9110400240,東北自動車道,那須高原線,那須高原スマートインター線,9407,1,8,那須～那須高原スマート,12528,那須～那須高原スマート,12344,24872,1.71,0.38,91.8,90.1,24.5,100
9110400250,東北自動車道,那須高原スマートインター線,東北自動車道,9407,1,6.4,那須高原スマート～白河,12421,那須高原スマート～白河,12192,24613,1.71,0.37,91.3,89,24.5,100
9114600010,北関東自動車道,東北自動車道,宇都宮亀和田栃木線,9203,1,3.8,栃木都賀JCT～都賀,12698,栃木都賀JCT～都賀,12896,25594,1.29,0.44,82.9,90.5,23.5,100
9114600020,北関東自動車道,宇都宮亀和田栃木線,栃木市・壬生町境,9203,1,0.8,都賀～壬生,12405,都賀～壬生,12699,25104,1.29,0.43,86.1,93.6,23.5,100
9114600030,北関東自動車道,栃木市・壬生町境,壬生インター線,9361,1,5.5,都賀～壬生,12405,都賀～壬生,12699,25104,1.29,0.43,88.8,92.1,23.5,100
9114600040,北関東自動車道,壬生インター線,壬生町・下野市境,9361,1,1.4,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,91.5,93.4,23.5,100
9114600050,北関東自動車道,壬生町・下野市境,下野市・壬生町境,9216,1,0.2,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,92,93,23.5,100
9114600060,北関東自動車道,下野市・壬生町境,壬生町・下野市境,9361,1,0.1,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,92.2,92.5,23.5,100
9114600070,北関東自動車道,壬生町・下野市境,下野市・壬生町境,9216,1,0.1,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,92.1,92.4,23.5,100
9114600080,北関東自動車道,下野市・壬生町境,壬生町・下野市境,9361,1,0.2,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,91.9,92.5,23.5,100
9114600090,北関東自動車道,壬生町・下野市境,下野市・上三川町境,9216,1,2.3,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,93.3,92.8,23.5,100
9114600100,北関東自動車道,下野市・上三川町境,上三川町・下野市境,9301,1,0.3,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,90.1,91.4,23.5,100
9114600110,北関東自動車道,上三川町・下野市境,下野市・上三川町境,9216,1,0.1,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,89.1,92.2,23.5,100
9114600120,北関東自動車道,下野市・上三川町境,上三川町・宇都宮市境,9301,1,0.3,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,88.9,92.8,23.5,100
9114600130,北関東自動車道,上三川町・宇都宮市境,宇都宮市・上三川町境,9201,1,0.2,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,90.8,94.2,23.5,100
9114600140,北関東自動車道,宇都宮市・上三川町境,上三川町・宇都宮市境,9301,1,0.2,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,93,94.5,23.5,100
9114600150,北関東自動車道,上三川町・宇都宮市境,宇都宮市・上三川町境,9201,1,0.1,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,93,94,23.5,100
9114600160,北関東自動車道,宇都宮市・上三川町境,上三川町・宇都宮市境,9301,1,0.1,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,92.9,94,23.5,100
9114600170,北関東自動車道,上三川町・宇都宮市境,宇都宮市・上三川町境,9201,1,1,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,93.4,93.5,23.5,100
9114600180,北関東自動車道,宇都宮市・上三川町境,上三川町・宇都宮市境,9301,1,0.2,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,93.2,89.4,23.5,100
9114600190,北関東自動車道,上三川町・宇都宮市境,宇都宮市・上三川町境,9201,1,0.5,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,94.1,88,23.5,100
9114600200,北関東自動車道,宇都宮市・上三川町境,上三川町・宇都宮市境,9301,1,0.1,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,93.8,81.8,23.5,100
9114600210,北関東自動車道,上三川町・宇都宮市境,一般国道４号,9201,1,1,壬生～宇都宮上三川,11004,壬生～宇都宮上三川,11229,22233,1.28,0.38,92.9,87.5,23.5,100
9114600220,北関東自動車道,一般国道４号,宇都宮市・上三川町境,9201,1,0.3,宇都宮上三川～真岡,7739,宇都宮上三川～真岡,7940,15679,1.27,0.28,96.4,94.5,23.5,100
9114600230,北関東自動車道,宇都宮市・上三川町境,上三川町・真岡市境,9301,1,6,宇都宮上三川～真岡,7739,宇都宮上三川～真岡,7940,15679,1.27,0.28,92.7,94.6,23.5,100
9114600240,北関東自動車道,上三川町・真岡市境,一般国道４０８号,9209,1,1.5,宇都宮上三川～真岡,7739,宇都宮上三川～真岡,7940,15679,1.27,0.28,92.5,91.9,23.5,100
9114600250,北関東自動車道,一般国道４０８号,北関東自動車道,9209,1,10,真岡～桜川筑西,6566,真岡～桜川筑西,6560,13126,1.29,0.21,95.3,97.4,23.5,100
9114600270,北関東自動車道,北関東自動車道,北関東自動車道,9209,1,0.2,真岡～桜川筑西,6566,真岡～桜川筑西,6560,13126,1.29,0.21,99.5,99.3,23.5,100
9114600320,北関東自動車道,北関東自動車道,一般国道２９３号,9202,1,8,太田桐生～足利,12556,太田桐生～足利,12566,25122,1.32,0.39,95.7,97.1,23.5,100
9114600330,北関東自動車道,一般国道２９３号,足利市・佐野市境,9202,1,2.5,足利～佐野田沼,13331,足利～佐野田沼,13425,26756,1.32,0.42,97.8,92.3,23.5,100
9114600340,北関東自動車道,足利市・佐野市境,佐野田沼インター線,9204,1,5.8,足利～佐野田沼,13331,足利～佐野田沼,13425,26756,1.32,0.42,91.4,96.2,23.5,100
9114600300,北関東自動車道,佐野田沼インター線,佐野市・栃木市境,9204,1,4.4,佐野田沼～岩舟JCT,14483,佐野田沼～岩舟JCT,14832,29315,1.31,0.46,93.5,97,23.5,100
9114600290,北関東自動車道,佐野市・栃木市境,東北自動車道,9203,1,0.9,佐野田沼～岩舟JCT,14483,佐野田沼～岩舟JCT,14832,29315,1.31,0.46,87.6,89.9,23.5,100
9300040010,一般国道４号,一般国道４号,明野間々田線,9208,0,2.2,小山市東野田３８３１,24328,小山市東野田３８３１,23511,47839,1.45,0.72,69.3,68.3,37.5,60
9300040020,一般国道４号,明野間々田線,大戦防小山線,9208,0,1,小山市東野田３８３１,24328,小山市東野田３８３１,23511,47839,1.45,0.72,73.3,71.2,37.5,60
9300040030,一般国道４号,大戦防小山線,矢畑横倉新田線,9208,0,3,小山市東野田３８３１,24328,小山市東野田３８３１,23511,47839,1.45,0.72,51.7,40.9,37.5,60
9300040035,一般国道４号,矢畑横倉新田線,小山市道,9208,0,0.2,小山市東野田３８３１,24328,小山市東野田３８３１,23511,47839,1.45,0.72,30,22.5,37.5,60
9300040040,一般国道４号,小山市道,一般国道４号,9208,0,0.4,小山市東野田３８３１,24328,小山市東野田３８３１,23511,47839,1.45,0.72,24.6,51.9,37.5,60
9300040060,一般国道４号,一般国道４号,小山市道１５号線,9208,0,1.5,栃木県小山市中久喜９０３,31968,栃木県小山市中久喜９０３,31730,63698,1.42,0.96,67.3,64.7,37.5,60
9300040070,一般国道４号,小山市道１５号線,福良羽川線,9208,0,2.2,栃木県小山市中久喜９０３,31968,栃木県小山市中久喜９０３,31730,63698,1.42,0.96,51.1,36.6,37.5,60
9300040080,一般国道４号,福良羽川線,小金井結城線,9208,0,1.6,栃木県小山市中久喜９０３,31968,栃木県小山市中久喜９０３,31730,63698,1.42,0.96,38.5,35.1,37.5,60
9300040090,一般国道４号,小金井結城線,小山市・下野市境,9208,0,0.6,栃木県小山市中久喜９０３,31968,栃木県小山市中久喜９０３,31730,63698,1.42,0.96,59.5,59.9,37.5,60
9300040100,一般国道４号,小山市・下野市境,栃木二宮線,9216,0,1.5,栃木県小山市中久喜９０３,31968,栃木県小山市中久喜９０３,31730,63698,1.42,1.04,43.6,45.7,37.5,60
9300040110,一般国道４号,栃木二宮線,結城石橋線,9216,0,2.2,栃木県小山市中久喜９０３,31968,栃木県小山市中久喜９０３,31730,63698,1.42,1.04,68.3,67.8,37.5,60
9300040120,一般国道４号,結城石橋線,笹原二宮線,9216,0,1.1,栃木県小山市中久喜９０３,31968,栃木県小山市中久喜９０３,31730,63698,1.42,1.04,69.3,70.3,37.5,60
9300040130,一般国道４号,笹原二宮線,下野市・上三川町境,9216,0,1.8,栃木県小山市中久喜９０３,31968,栃木県小山市中久喜９０３,31730,63698,1.42,1.04,67.8,67.7,37.5,60
9300040140,一般国道４号,下野市・上三川町境,一般国道３５２号,9301,0,2.5,栃木県小山市中久喜９０３,31968,栃木県小山市中久喜９０３,31730,63698,1.42,1.24,55.9,49.8,37.5,60
9300040150,一般国道４号,一般国道３５２号,羽生田上蒲生線,9301,0,1.5,宇都宮市下栗町,36743,宇都宮市下栗町,35842,72585,1.35,1.34,33.1,17.2,37.5,60
9300040160,一般国道４号,羽生田上蒲生線,宇都宮結城線,9301,0,0.6,宇都宮市下栗町,36743,宇都宮市下栗町,35842,72585,1.35,1.34,15.9,38.3,37.5,60
9300040170,一般国道４号,宇都宮結城線,雀宮真岡線,9301,0,3.6,宇都宮市下栗町,36743,宇都宮市下栗町,35842,72585,1.35,1.22,33.7,48.5,37.5,60
9300040180,一般国道４号,雀宮真岡線,北関東自動車道,9301,0,0.7,宇都宮市下栗町,36743,宇都宮市下栗町,35842,72585,1.35,1.22,71.1,65.9,37.5,60
9300040190,一般国道４号,北関東自動車道,上三川町・宇都宮市境,9301,0,0.2,宇都宮市下栗町,36743,宇都宮市下栗町,35842,72585,1.35,1.22,72.2,66.6,37.5,60
9300040200,一般国道４号,上三川町・宇都宮市境,宇都宮市・上三川町境,9201,0,0.2,宇都宮市下栗町,36743,宇都宮市下栗町,35842,72585,1.35,0.74,70.9,60.7,37.5,60
9300040210,一般国道４号,宇都宮市・上三川町境,上三川町・宇都宮市境,9301,0,0.1,宇都宮市下栗町,36743,宇都宮市下栗町,35842,72585,1.35,0.74,63.6,60.6,37.5,60
9300040220,一般国道４号,上三川町・宇都宮市境,二宮宇都宮線,9201,0,0.6,宇都宮市下栗町,36743,宇都宮市下栗町,35842,72585,1.35,1.19,61.7,63.7,37.5,60
9300040230,一般国道４号,二宮宇都宮線,一般国道１２１号,9201,0,0.7,宇都宮市下栗町,36743,宇都宮市下栗町,35842,72585,1.35,1.19,65.9,65.4,37.5,60
9300040240,一般国道４号,一般国道１２１号,宇都宮真岡線,9201,0,2.6,宇都宮市下栗町,36743,宇都宮市下栗町,35842,72585,1.35,1.19,65.3,65.3,37.5,60
9300040250,一般国道４号,宇都宮真岡線,一般国道１２３号,9201,0,2.8,宇都宮市下栗町,36743,宇都宮市下栗町,35842,72585,1.35,1.19,64,23.1,37.5,60
9300040260,一般国道４号,一般国道１２３号,宇都宮向田線,9201,0,1.4,宇都宮市下栗町,36743,宇都宮市下栗町,35842,72585,1.35,1.19,34.8,14.8,37.5,60
9300040265,一般国道４号,宇都宮向田線,宇都宮向田線,9201,0,1.8,宇都宮市下岡本町１４４９,20144,宇都宮市下岡本町１４４９,19857,40001,1.43,0.62,34.8,14.8,37.5,60
9300040270,一般国道４号,宇都宮向田線,一般国道４号,9201,0,1.9,宇都宮市下岡本町１４４９,20144,宇都宮市下岡本町１４４９,19857,40001,1.43,0.62,37.5,33.8,37.5,60
9300040280,一般国道４号,一般国道４号,上横倉下岡本線,9201,0,1.8,宇都宮市下岡本町１４４９,20144,宇都宮市下岡本町１４４９,19857,40001,1.43,1.11,20.8,35.2,26,50
9300040290,一般国道４号,上横倉下岡本線,下岡本上三川線,9201,0,0.1,宇都宮市下岡本町１４４９,20144,宇都宮市下岡本町１４４９,19857,40001,1.43,0.83,34,33.1,26,50
9300040300,一般国道４号,下岡本上三川線,一般国道４号,9201,0,1.6,宇都宮市下岡本町１４４９,20144,宇都宮市下岡本町１４４９,19857,40001,1.43,0.83,30.2,36.1,26,50
9300040310,一般国道４号,一般国道４号,宇都宮市・高根沢町境,9201,0,0.8,,,宇都宮市下岡本町１４４９,19857,19857,1.43,0.59,,56.8,10,50
9300040320,一般国道４号,宇都宮市・高根沢町境,宇都宮那須烏山線,9386,0,0.3,,,宇都宮市下岡本町１４４９,19857,19857,1.43,0.59,,50,10,50
9300040330,一般国道４号,宇都宮那須烏山線,一般国道４号,9386,0,0.2,,,宇都宮市下岡本町１４４９,19857,19857,1.43,0.59,,51.5,10,50
9300040340,一般国道４号,一般国道４号,高根沢町・さくら市境,9386,0,3.9,塩谷郡高根沢町上阿久津９２３?２,18216,塩谷郡高根沢町上阿久津９２３?２,18205,36421,1.47,0.68,46.8,58.8,25,60
9300040350,一般国道４号,高根沢町・さくら市境,さくら市・高根沢町境,9214,0,1.7,さくら市氏家１４２７,22108,さくら市氏家１４２７,24290,46398,1.5,1.07,47.7,45.6,25,50
9300040360,一般国道４号,さくら市・高根沢町境,高根沢町・さくら市境,9386,0,0.2,さくら市氏家１４２７,22108,さくら市氏家１４２７,24290,46398,1.5,0.7,48.4,65.3,25,50
9300040370,一般国道４号,高根沢町・さくら市境,氏家宇都宮線,9214,0,1.5,さくら市氏家１４２７,22108,さくら市氏家１４２７,24290,46398,1.5,0.96,52.4,36.9,25,50
9300040380,一般国道４号,氏家宇都宮線,一般国道２９３号,9214,0,0.5,さくら市氏家１４２７,22108,さくら市氏家１４２７,24290,46398,1.5,0.96,32,21.8,25,50
9300040390,一般国道４号,一般国道２９３号,一般国道２９３号,9214,0,1.1,さくら市氏家１４２７,22108,さくら市氏家１４２７,24290,46398,1.5,0.96,26.9,24.4,25,50
9300040400,一般国道４号,一般国道２９３号,今市氏家線,9214,0,0.8,さくら市氏家１４２７,22108,さくら市氏家１４２７,24290,46398,1.5,0.96,47,33.5,25,50
9300040410,一般国道４号,今市氏家線,上高根沢氏家線,9214,0,0.3,さくら市氏家１４２７,22108,さくら市氏家１４２７,24290,46398,1.5,0.96,32.5,35.1,25,50
9300040420,一般国道４号,上高根沢氏家線,蒲須坂乙畑線,9214,0,2.6,さくら市氏家１４２７,22108,さくら市氏家１４２７,24290,46398,1.5,0.96,41.4,39.8,25,50
9300040430,一般国道４号,蒲須坂乙畑線,蒲須坂喜連川線,9214,0,1.2,さくら市蒲須坂３１０,13749,さくら市蒲須坂３１０,13494,27243,1.53,0.57,38.7,46.4,25,50
9300040440,一般国道４号,蒲須坂喜連川線,さくら市・矢板市境,9214,0,0.2,さくら市蒲須坂３１０,13749,さくら市蒲須坂３１０,13494,27243,1.53,0.57,33.2,43.7,25,50
9300040450,一般国道４号,さくら市・矢板市境,矢板那須線,9211,0,1.8,さくら市蒲須坂３１０,13749,さくら市蒲須坂３１０,13494,27243,1.53,0.6,51.9,41.8,25,50
9300040460,一般国道４号,矢板那須線,蒲須坂乙畑線,9211,0,1,さくら市蒲須坂３１０,13749,さくら市蒲須坂３１０,13494,27243,1.53,0.6,48,52.3,25,50
9300040470,一般国道４号,蒲須坂乙畑線,塩谷喜連川線,9211,0,0.4,矢板市土屋４１,15672,矢板市土屋４１,15264,30936,1.37,0.71,52.9,42.5,25,50
9300040480,一般国道４号,塩谷喜連川線,下河戸片岡線,9211,0,0.6,矢板市土屋４１,15672,矢板市土屋４１,15264,30936,1.37,0.71,42.7,42.7,25,50
9300040490,一般国道４号,下河戸片岡線,東北自動車道,9211,0,0.6,矢板市土屋４１,15672,矢板市土屋４１,15264,30936,1.37,0.71,30.8,47.1,25,50
9300040500,一般国道４号,東北自動車道,那須烏山矢板線,9211,0,3.4,矢板市土屋４１,15672,矢板市土屋４１,15264,30936,1.37,1.97,44.7,39.1,14,50
9300040510,一般国道４号,那須烏山矢板線,一般国道４６１号,9211,0,1.5,矢板市土屋４１,15672,矢板市土屋４１,15264,30936,1.37,1.97,34.5,21.5,14,50
9300040520,一般国道４号,一般国道４６１号,矢板那珂川線,9211,0,0.3,矢板市土屋４１,15672,矢板市土屋４１,15264,30936,1.37,1.97,22.8,18.5,14,50
9300040530,一般国道４号,矢板那珂川線,大田原矢板線,9211,0,1.7,矢板市土屋４１,15672,矢板市土屋４１,15264,30936,1.37,1.97,30.5,17.3,14,50
9300040540,一般国道４号,大田原矢板線,矢板市・大田原市境,9211,0,1.4,矢板市土屋４１,15672,矢板市土屋４１,15264,30936,1.37,1.97,30.8,29.9,14,50
9300040550,一般国道４号,矢板市・大田原市境,一般国道４６１号,9210,0,0.3,矢板市土屋４１,15672,矢板市土屋４１,15264,30936,1.37,2.1,19.9,51.8,11,50
9300040560,一般国道４号,一般国道４６１号,西那須野下石上線,9210,0,0.4,那須塩原市三区町５２８,10320,那須塩原市三区町５２８,10644,20964,1.54,1.7,15.5,50.3,11,50
9300040570,一般国道４号,西那須野下石上線,関谷上石上線,9210,0,2.1,那須塩原市三区町５２８,10320,那須塩原市三区町５２８,10644,20964,1.54,1.7,13.2,30.9,11,50
9300040580,一般国道４号,関谷上石上線,大田原市・那須塩原市境,9210,0,1.1,那須塩原市三区町５２８,10320,那須塩原市三区町５２８,10644,20964,1.54,1.7,21.6,22.7,11,50
9300040590,一般国道４号,大田原市・那須塩原市境,一般国道４００号,9213,0,2.9,那須塩原市三区町５２８,10320,那須塩原市三区町５２８,10644,20964,1.54,1.64,28.9,20.7,12,50
9300040600,一般国道４号,一般国道４００号,西那須野停車場線,9213,0,0.8,那須塩原市三区町５２８,10320,那須塩原市三区町５２８,10644,20964,1.54,1.61,19.9,19.6,11.5,50
9300040610,一般国道４号,西那須野停車場線,折戸西那須野線,9213,0,1.7,那須塩原市三区町５２８,10320,那須塩原市三区町５２８,10644,20964,1.54,1.51,21.5,23.4,12,50
9300040620,一般国道４号,折戸西那須野線,大田原高林線,9213,0,3.9,那須塩原市三区町５２８,10320,那須塩原市三区町５２８,10644,20964,1.54,1.51,33,29.5,12,50
9300040630,一般国道４号,大田原高林線,那須塩原停車場線,9213,0,0.3,那須塩原市三区町５２８,10320,那須塩原市三区町５２８,10644,20964,1.54,1.51,15.4,18.7,12,50
9300040640,一般国道４号,那須塩原停車場線,東小屋黒羽線,9213,0,0.5,那須塩原市三区町５２８,10320,那須塩原市三区町５２８,10644,20964,1.54,1.51,15.6,24.2,12,50
9300040650,一般国道４号,東小屋黒羽線,黒磯高久線,9213,0,1.2,那須塩原市三区町５２８,10320,那須塩原市三区町５２８,10644,20964,1.54,1.51,27.1,42.8,12,50
9300040660,一般国道４号,黒磯高久線,黒磯黒羽線,9213,0,3.6,那須町豊原乙５９８,6621,那須町豊原乙５９８,6072,12693,1.54,0.37,39.4,44.6,25,50
9300040670,一般国道４号,黒磯黒羽線,那須塩原市・那須町境,9213,0,1.9,那須町豊原乙５９８,6621,那須町豊原乙５９８,6072,12693,1.54,0.37,44.9,38.6,25,50
9300040680,一般国道４号,那須塩原市・那須町境,稲沢高久線,9407,0,0.5,那須町豊原乙５９８,6621,那須町豊原乙５９８,6072,12693,1.54,1.27,32,39.4,11,50
9300040690,一般国道４号,稲沢高久線,豊原高久線,9407,0,0.9,那須町豊原乙５９８,6621,那須町豊原乙５９８,6072,12693,1.54,1.27,46.9,51.9,11,50
9300040700,一般国道４号,豊原高久線,那須高原線,9407,0,1.1,那須町豊原乙５９８,6621,那須町豊原乙５９８,6072,12693,1.54,1.27,54.1,59.4,11,50
9300040710,一般国道４号,那須高原線,黒磯高久線,9407,0,0.5,那須町豊原乙５９８,6621,那須町豊原乙５９８,6072,12693,1.54,1.27,52.4,41.5,11,50
9300040720,一般国道４号,黒磯高久線,湯本漆塚線,9407,0,5.1,那須町豊原乙５９８,6621,那須町豊原乙５９８,6072,12693,1.54,1.26,42.6,40.7,13,50
9300040730,一般国道４号,湯本漆塚線,那須高原スマートインター線,9407,0,2.2,那須町豊原乙５９８,6621,那須町豊原乙５９８,6072,12693,1.54,1.26,43,43.1,13,50
9300040740,一般国道４号,那須高原スマートインター線,豊原大島線,9407,0,0.6,那須町豊原乙５９８,6621,那須町豊原乙５９８,6072,12693,1.54,1.26,35.1,39.1,13,50
9300040750,一般国道４号,豊原大島線,豊原停車場線,9407,0,3.2,那須町豊原乙５９８,6621,那須町豊原乙５９８,6072,12693,1.54,1.26,58.3,54.4,13,50
9300040760,一般国道４号,豊原停車場線,一般国道４号,9407,0,3,那須町豊原乙５９８,6621,那須町豊原乙５９８,6072,12693,1.54,1.26,57,55.4,13,50
9300040780,一般国道４号,一般国道４号,野木古河線,9364,0,0.3,小山市上鳥谷３０９－６１,8104,小山市上鳥谷３０９－６１,7445,15549,1.26,0.99,37.8,26.9,13.5,50
9300040790,一般国道４号,野木古河線,南小林松原線,9364,0,3.1,小山市上鳥谷３０９－６１,8104,小山市上鳥谷３０９－６１,7445,15549,1.26,0.99,36.2,30.2,13.5,50
9300040800,一般国道４号,南小林松原線,佐川野友沼線,9364,0,0.9,小山市上鳥谷３０９－６１,8104,小山市上鳥谷３０９－６１,7445,15549,1.26,0.99,32.5,36.8,13.5,50
9300040810,一般国道４号,佐川野友沼線,野木町・小山市境,9364,0,0.9,小山市上鳥谷３０９－６１,8104,小山市上鳥谷３０９－６１,7445,15549,1.26,0.99,25.8,32.4,13.5,50
9300040820,一般国道４号,野木町・小山市境,藤岡乙女線,9208,0,1.9,小山市上鳥谷３０９－６１,8104,小山市上鳥谷３０９－６１,7445,15549,1.26,0.94,35.5,34.2,13.5,50
